QB,RB1,RB2,WR1,WR2,WR3,TE,FLEX,DEF,lineup_id,player_ids,tier,temperature,total_projection,total_salary,strategy
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Alec Pierce,Kyle Pitts Sr.,Devin Neal,Los Angeles Rams,536,"123617-138820,123617-55050,123617-102965,123617-90573,123617-167620,123617-154971,123617-86312,123617-86080,123617-12538",3,2.883796390818094,117.0,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Cade Otton,Ashton Jeanty,New Orleans Saints,537,"123617-138820,123617-55050,123617-102965,123617-167031,123617-90573,123617-86518,123617-151903,123617-86811,123617-12542",3,1.5421323325774237,117.0,60000,contrarian
Justin Herbert,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,Woody Marks,Minnesota Vikings,538,"123617-138820,123617-55050,123617-69189,123617-90573,123617-103539,123617-138774,123617-151903,123617-86080,123617-12540",3,2.3758707300046678,117.0,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Woody Marks,Seattle Seahawks,539,"123617-138820,123617-152647,123617-102965,123617-90573,123617-103539,123617-138774,123617-86518,123617-86080,123617-12550",3,2.5514898526754335,117.0,60000,contrarian
Tyrod Taylor,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Khalil Shakir,Kyle Pitts Sr.,TreVeyon Henderson,New York Giants,540,"123617-138820,123617-55050,123617-152647,123617-90573,123617-167620,123617-14377,123617-86518,123617-86080,123617-12543",3,2.312304736569054,117.00000000000001,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Wan'Dale Robinson,Kyle Pitts Sr.,Woody Marks,Arizona Cardinals,541,"123617-138820,123617-55050,123617-102965,123617-90573,123617-25079,123617-103539,123617-138774,123617-86080,123617-12546",3,2.575883875870942,117.0,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Kyle Pitts Sr.,TreVeyon Henderson,New Orleans Saints,542,"123617-138820,123617-55050,123617-152647,123617-151966,123617-167620,123617-103539,123617-86312,123617-86080,123617-12542",3,2.6571794575038563,117.0,60000,contrarian
Trevor Lawrence,De'Von Achane,Christian McCaffrey,Courtland Sutton,Wan'Dale Robinson,Troy Franklin,Kyle Pitts Sr.,TreVeyon Henderson,Arizona Cardinals,543,"123617-138820,123617-55050,123617-152647,123617-89951,123617-57403,123617-103539,123617-151903,123617-86080,123617-12546",3,2.2642215466028865,117.0,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Wan'Dale Robinson,Kyle Pitts Sr.,Woody Marks,Miami Dolphins,544,"123617-138820,123617-55050,123617-151966,123617-90573,123617-57403,123617-103539,123617-138774,123617-86080,123617-12539",3,2.6367134677290607,117.00000000000001,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Jayden Higgins,Kyle Pitts Sr.,TreVeyon Henderson,Miami Dolphins,545,"123617-138820,123617-55050,123617-152647,123617-102965,123617-167620,123617-86518,123617-147315,123617-86080,123617-12539",3,2.414821208625121,117.0,59900,contrarian
Bo Nix,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Troy Franklin,Tre Tucker,Brock Bowers,RJ Harvey,Los Angeles Chargers,546,"123617-138820,123617-102965,123617-151794,123617-167031,123617-90573,123617-110484,123617-151903,123617-103619,123617-12548",3,1.853810877185324,116.99999999999999,60000,contrarian
Jaxson Dart,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Khalil Shakir,Kyle Pitts Sr.,Devin Neal,Los Angeles Chargers,547,"123617-138820,123617-55050,123617-151966,123617-90573,123617-103539,123617-86518,123617-154971,123617-86080,123617-12548",3,2.845462720170074,117.00000000000001,60000,contrarian
Bo Nix,De'Von Achane,Woody Marks,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Brenton Strange,RJ Harvey,Los Angeles Chargers,548,"123617-138820,123617-45889,123617-102965,123617-90573,123617-103539,123617-138774,123617-110484,123617-103587,123617-12548",3,2.290919113302815,117.0,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Tre Tucker,Kyle Pitts Sr.,Devin Neal,Los Angeles Rams,549,"123617-138820,123617-55050,123617-152316,123617-90573,123617-151903,123617-154971,123617-103619,123617-86080,123617-12538",3,1.7665585969785373,116.99999999999999,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Troy Franklin,Kyle Pitts Sr.,Breece Hall,Las Vegas Raiders,550,"123617-138820,123617-152316,123617-152647,123617-103064,123617-90573,123617-86518,123617-151903,123617-86080,123617-12537",3,2.400691446420015,117.0,59900,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Kyle Pitts Sr.,Tyjae Spears,Arizona Cardinals,551,"123617-138820,123617-152316,123617-45889,123617-152647,123617-90573,123617-167620,123617-86080,123617-107293,123617-12546",3,2.807952474505587,117.0,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Troy Franklin,Alec Pierce,Dalton Schultz,RJ Harvey,Denver Broncos,552,"123617-138820,123617-152316,123617-152647,123617-90573,123617-110484,123617-151903,123617-86312,123617-55042,123617-12531",3,2.215448944703938,117.0,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Courtland Sutton,Troy Franklin,Brenton Strange,RJ Harvey,Atlanta Falcons,553,"123617-138820,123617-152316,123617-152647,123617-90573,123617-57403,123617-110484,123617-151903,123617-103587,123617-12525",3,2.169856314749547,117.0,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Alec Pierce,Brenton Strange,RJ Harvey,Miami Dolphins,554,"123617-138820,123617-55050,123617-152316,123617-167620,123617-57403,123617-110484,123617-86312,123617-103587,123617-12539",3,2.104602950685197,116.99999999999999,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Theo Johnson,RJ Harvey,Las Vegas Raiders,555,"123617-138820,123617-55050,123617-152316,123617-90573,123617-167620,123617-110484,123617-103619,123617-128810,123617-12537",3,2.974068174460596,116.99999999999999,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Greg Dortch,Kyle Pitts Sr.,Ashton Jeanty,Las Vegas Raiders,556,"123617-138820,123617-55050,123617-152316,123617-167031,123617-90573,123617-167620,123617-69558,123617-86080,123617-12537",3,2.1347586189472807,117.00000000000001,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Darnell Mooney,Troy Franklin,Dalton Schultz,RJ Harvey,Minnesota Vikings,557,"123617-138820,123617-55050,123617-152316,123617-90573,123617-69777,123617-110484,123617-151903,123617-55042,123617-12540",3,2.0848386615330154,116.99999999999997,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Chris Olave,Wan'Dale Robinson,Troy Franklin,Cade Otton,RJ Harvey,Tennessee Titans,558,"123617-138820,123617-55050,123617-152316,123617-87770,123617-103539,123617-110484,123617-151903,123617-86811,123617-12534",3,2.475267717021288,116.99999999999999,60000,contrarian
Drake Maye,De'Von Achane,Woody Marks,Jaylen Waddle,Troy Franklin,Alec Pierce,Trey McBride,RJ Harvey,Tennessee Titans,559,"123617-138820,123617-91750,123617-152316,123617-90573,123617-138774,123617-110484,123617-151903,123617-86312,123617-12534",3,2.5619883501166973,116.99999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Quentin Johnston,Zach Ertz,RJ Harvey,Arizona Cardinals,560,"123617-138820,123617-55050,123617-152316,123617-90573,123617-103539,123617-110484,123617-120639,123617-29780,123617-12546",3,1.6547932404810926,116.99999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Quentin Johnston,Tre Tucker,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,561,"123617-138820,123617-55050,123617-152316,123617-103539,123617-110484,123617-120639,123617-103619,123617-86080,123617-12550",3,1.9537097953593894,116.99999999999997,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Wan'Dale Robinson,Adonai Mitchell,Kyle Pitts Sr.,RJ Harvey,New York Giants,562,"123617-138820,123617-55050,123617-152316,123617-45889,123617-103539,123617-110484,123617-151789,123617-86080,123617-12543",3,1.649354417369029,116.99999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Stefon Diggs,Tetairoa McMillan,Khalil Shakir,Brenton Strange,RJ Harvey,Tennessee Titans,563,"123617-138820,123617-55050,123617-152316,123617-25079,123617-167620,123617-86518,123617-110484,123617-103587,123617-12534",3,2.690055475867433,116.99999999999999,60000,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Quentin Johnston,Chimere Dike,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,564,"123617-138820,123617-55050,123617-152316,123617-167620,123617-110484,123617-120639,123617-129112,123617-86080,123617-12548",3,2.1949826746137884,116.99999999999999,59900,contrarian
Drake Maye,De'Von Achane,Woody Marks,Chris Olave,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,RJ Harvey,Los Angeles Chargers,565,"123617-138820,123617-152316,123617-87770,123617-90573,123617-103539,123617-138774,123617-110484,123617-86080,123617-12548",3,2.650803441928179,117.0,59900,contrarian
Drake Maye,De'Von Achane,Ashton Jeanty,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,Tyjae Spears,Los Angeles Chargers,566,"123617-138820,123617-152316,123617-45889,123617-167031,123617-90573,123617-103539,123617-86080,123617-107293,123617-12548",3,2.016563296649121,117.00000000000001,60000,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Stefon Diggs,Tetairoa McMillan,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Atlanta Falcons,567,"123617-138820,123617-152316,123617-152647,123617-25079,123617-167620,123617-110484,123617-151903,123617-86080,123617-12525",3,2.4432742065800905,117.0,60000,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Courtland Sutton,Alec Pierce,Hunter Henry,RJ Harvey,Denver Broncos,568,"123617-138820,123617-55050,123617-90573,123617-129471,123617-57403,123617-110484,123617-86312,123617-40845,123617-12531",3,1.7966926521939515,116.99999999999999,60000,contrarian
Josh Allen,De'Von Achane,Ashton Jeanty,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Arizona Cardinals,569,"123617-62239,123617-138820,123617-167031,123617-90573,123617-103539,123617-110484,123617-151903,123617-40845,123617-12546",3,2.034981079607149,116.99999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Courtland Sutton,Chimere Dike,Hunter Henry,RJ Harvey,Los Angeles Chargers,570,"123617-138820,123617-55050,123617-102965,123617-167620,123617-57403,123617-110484,123617-129112,123617-40845,123617-12548",3,2.256536118621514,116.99999999999999,59900,contrarian
C.J. Stroud,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Adonai Mitchell,Hunter Henry,RJ Harvey,Miami Dolphins,571,"123617-138820,123617-55050,123617-45889,123617-90573,123617-129471,123617-110484,123617-40845,123617-151789,123617-12539",3,2.9860037700496,116.99999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Chimere Dike,Hunter Henry,TreVeyon Henderson,Las Vegas Raiders,572,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-86518,123617-129112,123617-40845,123617-12537",3,2.0525141897900094,117.0,59900,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Greg Dortch,Hunter Henry,TreVeyon Henderson,New York Giants,573,"123617-138820,123617-55050,123617-152647,123617-102965,123617-90573,123617-167620,123617-40845,123617-69558,123617-12543",3,2.2891475608677085,117.0,59900,contrarian
Josh Allen,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Wan'Dale Robinson,Troy Franklin,Hunter Henry,Kyle Pitts Sr.,New York Giants,574,"123617-62239,123617-138820,123617-55050,123617-90573,123617-103539,123617-151903,123617-40845,123617-86080,123617-12543",3,2.4001994087876324,117.0,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Alec Pierce,Hunter Henry,Tyjae Spears,Las Vegas Raiders,575,"123617-138820,123617-55050,123617-152316,123617-45889,123617-90573,123617-86312,123617-40845,123617-107293,123617-12537",3,2.1971926800656876,117.0,59900,contrarian
Drake Maye,De'Von Achane,Christian McCaffrey,Khalil Shakir,Alec Pierce,Tre Tucker,Hunter Henry,RJ Harvey,Seattle Seahawks,576,"123617-138820,123617-55050,123617-152316,123617-86518,123617-110484,123617-86312,123617-103619,123617-40845,123617-12550",3,2.8849450302969895,116.99999999999997,60000,contrarian
Bo Nix,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Tetairoa McMillan,Hunter Henry,Kyle Pitts Sr.,Miami Dolphins,577,"123617-138820,123617-45889,123617-152647,123617-102965,123617-90573,123617-167620,123617-40845,123617-86080,123617-12539",3,1.6427065963046128,117.00000000000001,60000,contrarian
Jaxson Dart,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Troy Franklin,Hunter Henry,RJ Harvey,Seattle Seahawks,578,"123617-138820,123617-152647,123617-151966,123617-167620,123617-103539,123617-110484,123617-151903,123617-40845,123617-12550",3,1.507786504282155,116.99999999999999,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Khalil Shakir,Troy Franklin,Hunter Henry,Tony Pollard,Seattle Seahawks,579,"123617-138820,123617-55050,123617-102965,123617-90573,123617-86518,123617-151903,123617-40845,123617-63759,123617-12550",3,1.664107086420839,116.99999999999999,59800,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Hunter Henry,Tony Pollard,New York Giants,580,"123617-138820,123617-55050,123617-45889,123617-102965,123617-90573,123617-103539,123617-40845,123617-63759,123617-12543",3,2.41670652521094,117.0,60000,contrarian
Bo Nix,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Quentin Johnston,Hunter Henry,Woody Marks,Los Angeles Chargers,581,"123617-138820,123617-55050,123617-102965,123617-167620,123617-138774,123617-151903,123617-120639,123617-40845,123617-12548",3,1.700105455568167,116.99999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Woody Marks,Chris Olave,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,582,"123617-138820,123617-6654,123617-87770,123617-90573,123617-138774,123617-110484,123617-151903,123617-86080,123617-12550",3,1.6617112366939133,116.99999999999999,59900,contrarian
Drake Maye,De'Von Achane,TreVeyon Henderson,Tetairoa McMillan,Wan'Dale Robinson,Alec Pierce,Hunter Henry,RJ Harvey,Los Angeles Rams,583,"123617-138820,123617-152316,123617-152647,123617-167620,123617-103539,123617-110484,123617-86312,123617-40845,123617-12538",3,2.1875834356061534,117.0,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Troy Franklin,Adonai Mitchell,Cade Otton,RJ Harvey,Los Angeles Rams,584,"123617-138820,123617-55050,123617-6654,123617-90573,123617-110484,123617-151903,123617-151789,123617-86811,123617-12538",3,2.907174151056619,116.99999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Darnell Mooney,Troy Franklin,Theo Johnson,RJ Harvey,New Orleans Saints,585,"123617-138820,123617-55050,123617-6654,123617-90573,123617-69777,123617-110484,123617-151903,123617-128810,123617-12542",3,1.7692210845487804,116.99999999999997,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Tre Tucker,Dalton Schultz,RJ Harvey,Miami Dolphins,586,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-110484,123617-103619,123617-55042,123617-12539",3,1.6200994055830749,116.99999999999999,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Chris Olave,Jaylen Waddle,Troy Franklin,Kyle Pitts Sr.,Tony Pollard,Atlanta Falcons,587,"123617-138820,123617-55050,123617-6654,123617-87770,123617-90573,123617-151903,123617-63759,123617-86080,123617-12525",3,2.1213334339807464,117.0,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Stefon Diggs,Alec Pierce,Brenton Strange,RJ Harvey,Arizona Cardinals,588,"123617-138820,123617-55050,123617-6654,123617-90573,123617-25079,123617-110484,123617-86312,123617-103587,123617-12546",3,1.9919624489558339,116.99999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Jaylen Waddle,Khalil Shakir,Parker Washington,Kyle Pitts Sr.,RJ Harvey,Seattle Seahawks,589,"123617-138820,123617-6654,123617-152647,123617-90573,123617-86518,123617-110484,123617-137516,123617-86080,123617-12550",3,1.9050106867477479,117.0,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Troy Franklin,Quentin Johnston,Kyle Pitts Sr.,Ashton Jeanty,New Orleans Saints,590,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-151903,123617-120639,123617-86080,123617-12542",3,2.542340276392283,116.99999999999999,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Tetairoa McMillan,Khalil Shakir,Tre Tucker,Kyle Pitts Sr.,Ashton Jeanty,Miami Dolphins,591,"123617-138820,123617-55050,123617-6654,123617-167031,123617-167620,123617-86518,123617-103619,123617-86080,123617-12539",3,1.9292421409161078,117.0,59900,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Tre Tucker,Zach Ertz,Ashton Jeanty,Tennessee Titans,592,"123617-138820,123617-55050,123617-6654,123617-167031,123617-90573,123617-167620,123617-103619,123617-29780,123617-12534",3,1.6784775529001599,117.0,60000,contrarian
Matthew Stafford,De'Von Achane,TreVeyon Henderson,Davante Adams,Jaylen Waddle,Wan'Dale Robinson,Kyle Pitts Sr.,Devin Neal,Tennessee Titans,593,"123617-138820,123617-45889,123617-6654,123617-152647,123617-90573,123617-103539,123617-154971,123617-86080,123617-12534",3,2.7956191315535333,117.0,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Jaylen Waddle,Tetairoa McMillan,Troy Franklin,Zach Ertz,Tyjae Spears,Denver Broncos,594,"123617-138820,123617-55050,123617-6654,123617-90573,123617-167620,123617-151903,123617-29780,123617-12531,123617-107293",3,2.3022130966154064,117.0,60000,contrarian
Matthew Stafford,De'Von Achane,Christian McCaffrey,Wan'Dale Robinson,Alec Pierce,Greg Dortch,Kyle Pitts Sr.,TreVeyon Henderson,Los Angeles Chargers,595,"123617-138820,123617-55050,123617-6654,123617-152647,123617-103539,123617-86312,123617-69558,123617-86080,123617-12548",3,2.0920186189902186,117.0,60000,contrarian
